title,label,content
鍾東錦批濫權起訴 苗檢硬起來撂重話回應,1,記者潘靚緯／苗栗報導▲就職前遭檢方提當選無效之訴，鍾東錦出示群組訊息已命令幹部不准涉入金錢賄選，陳姓被告賄選行為與他無關，痛批苗栗地檢署濫權起訴。（圖／中央社）苗栗縣長當選人鍾東錦宣布就職前，因大湖鄉聯合競選總部陳姓主委等人，涉嫌為鍾東錦及鍾陣營的鄉長、鄉代、村長等5名候選人進行現金賄選，被苗栗地檢署提出選舉無效之訴。鍾東錦今（21）日上午召開記者會痛批苗檢濫權起訴「令人失望」。對此，苗栗地檢署也強硬回應，雖刑事方面「無罪推定」原因未認定鍾東錦有賄選罪嫌，但陳姓被告明確幫鍾東錦拉票賄選，根據民事當選無效相關判例，候選人需對競總行為負起「連帶責任」。▲苗栗地檢署發言人莊佳瑋回應，陳姓被告坦承幫鍾姓當選人拉票賄選，檢方依法提起當選無效之民事訴訟，絕無濫權起訴情勢事。（圖／翻攝畫面）針對苗栗縣長鍾東錦批評遭司法迫害，苗栗地檢署發言人莊佳瑋表示，刑事與民事的當選訟訴不同，基於無罪推定原則，已蒐集相關證據，認定陳姓被告有犯罪，檢方12月14日將其起訴；鍾姓當選人沒有認定他涉案，但是民事程序上依法必須對他提起當選無效之訴。另外，被告在偵查中提到，在交付賄款過程中，有提到為鍾姓當選人拉票的行為，一切都記載在刑案起訴書中，交由司法認定。對於鍾東錦一再強調，雖然陳姓被告擔任大湖競總主委，但他與陳姓被告毫無交情，莊佳瑋進一步舉例說明，如果貨運行的貨車撞傷人，司機需負刑事方面的過失傷害刑責，貨運行老闆並非肇事者、不需負刑事責任；但民事部份，老闆依法需負起「連帶賠償責任」，檢方提起的民事當選無效訴訟，道理跟此例相同。苗栗地檢按照過往慣例，在刑案偵結就會針對需要提起當選無效訴訟的民事訴訟，進行起訴，不會特別再傳訊相關人，此時進行的是民事訴訟，檢方與被告是立於平等地位，不能再發傳票給相關人。莊佳瑋表示，雖然檢方認定鍾姓苗栗縣長當選人未涉及買票的刑事犯罪，但根據相關判例見解和法律規定指出：「當選人當選前，因享有其競選團隊工作人員為其服勞務，而受有利益，自應對該競選團隊工作人員負有選任、監督之責，並對該工作人員之行為負責。」，檢察官秉持行政中立、司法獨立的標準，依據證據認定事實適用法律，絕無濫權起訴或為特定政黨服務之情事。
郭董「禽獸食祿」5.8萬讚！下句口氣更重,1,政治中心／林奇樺報導▲薛瑞元上午被問到郭台銘的發文，脫口說出「像是BNT的推銷員」。（圖／記者簡浩正攝影）鴻海集團創辦人郭台銘頻頻為國內未進口BNT次世代疫苗而發聲，不過衛福部長薛瑞元今日上午受訪時，被問及郭台銘的發文，卻說「像是BNT的推銷員」，也讓郭台銘發文寫下16字遺憾，「廟堂之上，朽木為官；殿陛之間，禽獸食祿」。對此，資深媒體人黃揚明就在臉書上發文分享了郭台銘引用文字的出處，其實就是來自《三國演義》93回，就有網友發現，後面的字句的語氣更重。郭台銘昨日晚間於臉書發文指出，台灣不少人都是接種BNT疫苗，如果要追加次世代加強劑，為何一定要增加換疫苗的風險？尤其是針對高風險的族群，為何就是沒辦法繼續選擇BNT？對此，薛瑞元今日在立院被問及此事時，則說「這是郭董講的嗎？聽起來像是BNT的推銷員」，接著又說從研究來看，混打是可以的，接著他也被問對於郭台銘執著於BNT次世代疫苗的看法，他則笑說，「我不知道郭董的意思，但我打四劑高端，能不能請高端重啟生產線讓我打第五劑？」接著又表示會去評估是否有無BNT次世代疫苗的必要。不過就在薛瑞元說完「像是BNT的推銷員」之後，郭台銘和郭台銘辦公室也先後發文、發聲明反擊，郭台銘更寫下16字遺憾「廟堂之上，朽木為官；殿陛之間，禽獸食祿」，並建議執政者「體民所苦，廣納建言」。郭台銘的這則貼文，自下午2時2分發文後，短短3個小時也吸引了超過5.8萬名網友按讚。▲郭台銘在臉書寫下16字遺憾，短短3小時吸引5.8萬名網友按讚。（圖／記者吳康瑋攝影）對此，資深媒體人黃揚明則分享了郭台銘的文章並發文表示，中午直播才說可觀察郭董今天是否會再發文回應，「沒想到來得這麼快」！他並提到，朽木、禽獸是很重的詞彙。而黃揚明也在留言處指出，郭台銘的這16字的出處是來自三國演義93回，並貼出了全文，有網友看完後，認為禽獸食祿後面的幾句話語氣更重，認為郭台銘選擇寫前面的16字，其實已經很給面子。以下節錄自《三國演義》93回：孔明在車上大笑曰：「吾以為漢朝大老元臣，必有高論，豈期出此鄙言！吾有一言，諸軍靜聽：昔桓、靈之世，漢統陵替，宦官釀禍；國亂歲凶，四方擾攘。黃巾之後，董卓、倔、汜等接踵而起，遷劫漢帝，殘暴生靈。因廟堂之上，朽木為官；殿陛之間，禽獸食祿。狼心狗行之輩，滾滾當朝；奴顏婢膝之徒，紛紛秉政。以致社稷丘墟，蒼生塗炭。吾素知汝所行：世居東海之濱，初舉孝廉入仕。理合匡君輔國，安漢興劉；何期反助逆賊，同謀篡位！罪惡深重，天地不容！天下之人，願食汝肉！今幸天意不絕炎漢，昭烈皇帝繼統西川。吾今奉嗣君之旨，興師討賊。汝既為諂諛之臣，只可潛身縮首，苟圖衣食；安敢在行伍之前，妄稱天數耶！皓首匹夫！蒼髯老賊！汝即日將歸於九泉之下，何面目見二十四帝乎！老賊速退！可叫反臣與吾共決勝負！」王朗聽罷，氣滿胸膛，大叫一聲，撞死於馬下。後人有詩贊孔明曰：兵馬出西秦，雄才敵萬人。輕搖三寸舌，罵死老奸臣。
2024總統大選風向球！他曝從這看美國意向,1,節目中心／綜合報導面對美中對抗的局勢，身處地緣政治漩渦中心的台灣，在2024年的總統大選，全世界也都十分關注，政治評論員胡忠信在《94要客訴》節目中表示，台灣中央級的選舉，美國是會選邊站的，因為這牽扯到台灣的戰略地位、共同的民主價值，還有最關鍵的半導體產業鏈。胡忠信指出，從最近訪台的美國會議員團提到的「台灣國際團結法案」、「台北法案」、「國防授權法案」，就可以看出美國政府的意向，一直在強化跟台灣的關係。（請看節目19:00處：https://youtu.be/oPBYQGumxCA）▲胡忠信表示從美國國會一直在強化跟台灣的關係，就可以看出美國政府的意向。（圖／翻攝自94要客訴）胡忠信也分析，由副總統賴清德來接見美國會議員訪團，除了他即將擔任民進黨黨主席之外，也有極大機會代表民進黨參選2024年的總統大選，「上次賴清德出訪帛琉，他首次在國際場合提出中華民國台灣，可能就是要稀釋他過去提出『我是務實的台獨工作者』，宣示走蔡英文路線，試圖要讓美國來理解他支持他。」
中國網軍藏台灣人？牙醫怒曝光「1族群」,1,生活中心／綜合報導▲牙醫史書華談中國網軍問題。（圖／翻攝自盾牌牙醫史書華臉書））近幾年，中共對台灣的滲透攻擊無所不在，網軍更是一項經常被討論的話題，尤其臉書更經常可見充滿中國的假帳號，針對這樣的威脅，網紅牙醫史書華稍早就發文，曝光了他所觀察到的現象，並點名「1族群」與中國勢力站在一起。史書華點出中國網軍的幾項特色，包含大量的人頭帳號 、帶風向、不同的帳號連內容標點符號都一樣、都沒什麼朋友、都是一些奇怪帳號的朋友、照片通常使用俊男美女或是美麗風景等，這種就很明顯。此外，經常使用「艾滋」等中國用語也是特徵。▲牙醫史書華曝光中國網軍實例。（圖／翻攝自盾牌牙醫史書華臉書）史書華更點名，台灣1族群「藍白網軍」混雜了大批的中國網軍在裡面。他們透過大量的洗版假訊息造謠抹黑，攻擊某些特定人士，包含他與四叉貓等人。史書華直言，你們都是跟中國勢力站在一起，一起造謠 一起潑糞 一起貼標籤，一起弄爛台灣，只要我們被鬥臭，影響力變小，甚至是不敢再講話出聲，他們就達到目的了，反撲勢力接下來的就是要消滅我們這些「異議份子」。史書華感慨，不管自我要求多高多努力 多守法 多認真，都比不上一堆假帳號跟一堆匿名粉專跟網軍的抹黑跟造謠各種的貼標籤，「妨害名譽」這條根本沒用，先抹糞你就臭 ，光澄清就累了怎麼做事？正派沒有用，做公益都可以被說贖罪券了，聖人當然也可以被抹成敗類。
朱立倫轟「民主奧步黨」 綠反嗆干預司法,1,記者高逸帆／台北報導▲民進黨批國民黨干預司法，企圖影響審判（民進黨提供）國民黨主席朱立倫今（21）日聲援無黨籍苗栗縣長當選人鍾東錦、宜蘭縣長林姿妙，痛批民進黨濫用司法，是「民主奧步黨」。對此，民進黨發言人黃彩玲回應，民進黨一向尊重司法調查權，國民黨才是企圖干預司法，無助民主發展。朱立倫今上午透過臉書指出，民進黨選舉前濫用司法，全力追殺林姿妙，選後又不斷動用司法手段先後針對新竹市長及苗栗縣長當選人進行不成比例的司法調查及當選無效之訴。他痛批，民進黨濫用司法，意圖改變選舉結果，這樣的民主退步做法，更坐實了民進黨完全輸不起，是真正的民主退步黨，民主奧步黨。黃彩玲今下午表示，民進黨對於任何的司法調查案件，一向都是秉持尊重司法調查權、勿枉勿縱的態度，反觀國民黨與朱立倫才是意圖用政治干預司法，噴政治口水來移轉司法調查。黃彩玲說，朱立倫多次公開評論司法，意圖影響司法獨立審判，才是真正不成比例的誤導。民進黨呼籲，朝野政黨皆應尊重司法，任何試圖影響司法獨立審判但卻沒有證據的發言，並無助於台灣民主的發展。
侯友宜小內閣出爐！「他」升任副市長,1,記者許皓婷／台北報導新北市長侯友宜今（21）日公布新北市政府小內閣名單，副市長陳純敬因另有規劃，以及現任秘書長林祐賢屆齡退休，將由現任市府副秘書長朱惕之升任副市長、邱敬斌升任秘書長；至於一級機關首長部分，工務局、地政局局長分別由該局副局長祝惠美及汪禮國內部升任，財政局局長由審計部參事陳榮貴接任、原住民族行政局局長則由泰雅族新聞主播Siku Yaway林瑋茜接任，其餘兩位副市長以及其他首長均續任。新北市政府表示，侯友宜市長以內升為主、外補為輔，穩健踏實為原則，激勵新任市府團隊以更高昂的士氣，穩健、年輕活力的步伐，持續推動市政前進， 為新北市民打拚2030新願景。年僅32歲的Siku Yaway林瑋茜接任原住民族行政局局長，畢業於台北醫學大學醫務管理系的她是泰雅族人，曾任原住民族電視台主播、記者， 現任華視新聞雜誌主持人，身為都市原住民第二代，從求學到媒體職涯過程，長期關心原住民議題，透過採訪工作深刻了解原住民族的需求與處境，侯友宜市長期許Siku Yaway為原住民政策注入更多的新世代活力，現任原住民族行政局局長羅美菁則是在完成階段性任務後，因另有生涯規劃不續留任。58歲的新任財政局長陳榮貴，銘傳大學金融財務研究所碩士，一路從基層做起，曾任交通部會計處科員、專員、科長、行政院主計總處簡任視察、金管會主計室主任、 經濟部會計處副處長 、審計部參事，從地方到中央，歷練豐富完整，侯友宜表示，希望借重其財務金融專業，延續新北穩定的財政紀律、撙節開支，一展長才。新任工務局長祝惠美，是首位女性工務局長，台灣科技大學工程技術研究所畢業，曾在台北市捷運局服務多年，後轉任新北市工務局主任秘書、養工處長、新工處長、副局長。至於60年次的新任地政局長汪禮國為台灣大學地理環境資源學系、中興大學都市計畫研究所碩士、台北大學不動產與城鄉環境學系博士，歷任台北市政府都市發展局都市規劃科、建築管理科科長，內政部營建署署長辦公室主任、新北市政府城鄉局總工程司、副局長，地政局副局長兼新北住都中心執行長，汪禮國將持續推動包括塭仔圳在內的大型都市計畫，打造新北市國門之都的城市願景；現任地政局長康秋桂則因退休規劃，亦不續任。
看好侯友宜出線選總統？他：狀況跟韓很像,1,節目中心／綜合報導九合一大選國民黨取得大勝後，接下來2024年的總統大選，黨內各路諸侯也都躍躍欲試，備役少將于北辰在《94要客訴》節目中表示，如果單純從藍營支持者裡面來看，現在是只要能夠下架民進黨誰都可以，所以目前他還是最看好侯友宜能在國民黨出線代表參選2024總統，只是侯友宜出線後就會是災難，回憶一下2019年的韓國瑜，國民黨在還沒有推他出來擔任總統候選人的時候，他的民意是高的嚇死人，推出後就變成慘案一路跌到投票，「侯友宜的狀況跟韓國瑜會很像」。（請看節目12:00處：https://youtu.be/oPBYQGumxCA）▲于北辰表示看好侯友宜出線選2024，但是狀況可能會跟韓國瑜很像。（圖／翻攝自94要客訴）于北辰接著分析，侯友宜在新北市獲得高支持度的原因是市政，就是所謂的內政，但是選總統是看國防外交，這對侯友宜來說就很陌生，「要能夠把中華民國帶到康莊大道，在國防外交上是不是能左右逢源，大家可能就會開始考慮，因為這不能再用好好做事就可以應付過去了。」
郭台銘突襲「打」疫苗！他推測背後原因,1,節目中心／綜合報導鴻海集團創辦人郭台銘近日突然開砲，揭露去年採購BNT疫苗內幕，並質疑台灣目前沒有BNT次世代雙價疫苗，而衛服部長薛瑞元今（21）日被媒體問到對於此事看法時，則回應「這是郭董講的嗎？聽起來好像是BNT推銷員」，沒想到這番話又引起論戰。對此，資深媒體人黃創夏在《94要客訴》節目中表示，郭台銘突然去講BNT除了迴避掉高虹安涉貪的問題，也別忘了他是一位企業家，雖然鴻海交棒出去，但是還有永齡基金會，他對於健康、生技是很有興趣的，當時他到歐洲透過人脈直接插隊，跟BNT拿到了總共1500萬劑的疫苗，這中間跟BNT高層做了多少妥協或承諾了多少事，我們都不知道，最近也是郭台銘自己透露BNT的董事長有來台灣，還要成立台灣分公司，我們才知道，「是不是BNT董事長有跟他抱怨一些事情，才在這個時候發洩出來？」（請看節目連結：https://youtu.be/oPBYQGumxCA）▲黃創夏表示郭台銘突然開砲，他推測是不是BNT董座有跟他抱怨什麼？（圖／翻攝自94要客訴）黃創夏也說，就他理解到目前為止，郭台銘並沒有起心動念想要直接參選總統，但是他是國民黨內某些人物渴望的救世主之一，戰鬥藍也希望可以拉抬郭台銘來壓制朱立倫，原因就是他們預估2024國民黨立委席次一定會比上一次多，到時候戰鬥藍就可以在立委提名權跟朱立倫要更多。
遭指團隊成員幫黃敏惠拉票！王美惠急澄清,1,記者高逸帆／台北報導民進黨今（21）日召開中執會，據與會人士轉述，中常委陳茂松因為民進黨立委王美惠的服務處主任在LINE群組替國民黨嘉義市長黃敏惠拉票，而在會中二度落淚。不過，王美惠發表3點聲明反駁，理事長是無給職義工，且理事長與前總統府副秘書長李俊俋有過節、訴訟，她無法約束個人行為。▲王美惠說，她無法約束理事長個人行為。（圖／翻攝自王美惠臉書）李俊俋在日前在嘉義市長選戰中落敗，據轉述，陳茂松今在中執會上二度落淚，情緒激動，第一次是感慨嘉義市長選舉，王美惠的服務處主任在群組中幫對手拉票，且前小英之友會創會會長也沒有支持黨候選人；第二次落淚則是認為黨紀沒有落實。不過，針對陳茂松的說法，王美惠發表三點聲明。第一，自2020年當選立委後，理事長是在王美惠服務處擔任無給職的義工，是義務來幫忙，理事長並沒有領王美惠團隊任何的薪資或是補貼，歡迎大家查証。王美惠指出，第二、對於理事長個人的行為，她無法約束，也完全不知情，而且據她所知，理事長個人和李俊俋有些過節，而且也有訴訟。王美惠表示，第三，競選期間適逢立院會議，她白天立院開會，趁著立院空檔在清晨、晚上，台北趕回嘉義，一天跑4到5場的輔選行程。她認為這次選舉盡心盡力，輔選更是問心無愧，民進黨已經慘敗成這樣，如果黨的中常委，還要對她提出這麼沈重的指控，實在是令人心寒，不知政治黑暗到如此地步。
郭董發16字批「禽獸」薛瑞元：這話重了點,1,記者簡浩正／台北報導▲郭台銘今日下午發文。（圖／翻攝自郭台銘臉書）鴻海集團創辦人郭台銘日前指出，台灣沒有BNT次世代雙價疫苗，讓他的97歲母親無法接種第四劑，而衛福部長薛瑞元今（21）日早上在立院衛環會前受訪時說這聽起來「像BNT推銷員」，更讓郭台銘震怒，下午再度在臉書回擊批政府「禽獸食祿」。對此，薛瑞元回應「這話的確比較重了點，可能是沒有catch（捉）到我的本意」，對郭董會指名品牌這件事，覺得有點訝異外；作為精明能幹的生意人，郭董應該會了解目前態勢。郭台銘日前指出，台灣沒有BNT次世代雙價疫苗，讓他的97歲母親無法接種。指揮中心發言人莊人祥稱台灣仍有100多萬劑BNT疫苗，雖是單價疫苗，但可作為追加劑使用。被問及此事，薛瑞元今日上午回應，「這是郭董講的嗎？聽起來好像是BNT推銷員」，並表示會評估有沒有採購的需要。而對於政府連日來的回應，郭台銘今日下午在臉書發文以下內容：遺憾：廟堂之上，朽木為官；殿陛之間，禽獸食祿。建議：望執政者體民所苦，廣納建言！▲衛福部長薛瑞元表示，郭董這番話的確重了點。（示意圖／記者簡浩正攝影）薛瑞元今日傍晚接受媒體電訪時，坦言有點訝異，「這話的確比較重了點，可能是沒有catch（捉）到我的本意」，對郭董會指名品牌這件事，「其實上海復星一直跟我們交涉就是希望我們繼續買，他們的說詞也類似，所以我早上聽到時才懷疑真的是郭董自己講的嗎？」所以才覺得有點訝異。他說，其實疫苗也是公開的資訊，「我們手上的疫苗就是這麼多，莫德納次世代疫苗，BA.1雙價疫苗也打了近180萬劑，BA.5也60萬劑左右，夾起來240萬劑，我們接收到的不良事件通報也只有3件、並沒有死亡個案。所以無論前面打哪款，後打莫德納次世代疫苗看起來也是相當安全。」是否要採購BNT次世代疫苗，薛瑞元說應該讓政府好好研判、更謹慎評估，以免造成預算浪費，這是整體應該讓行政機關有空間來考量的。以郭董作為精明能幹的生意人，且對台灣有感情，又是世界性的商業鉅子，他應該也了解目前的態勢，不然之前也不會捐贈疫苗，相信也會對國家態勢做充分考量。
南市經發局長才留任就爆涉貪！南檢曝原因,1,記者王宣晴／台南報導▲南市經發局長陳凱凌（紅口罩）才留任就被爆涉貪，檢調在住處搜出30萬現金。（圖／翻攝畫面）台南市經發局長陳凱凌今（21）日遭檢調傳喚偵訊，住家及辦公室等6處遭到搜索，外界紛傳是與謝龍介告發的4大案或光電案有關，台南地檢署表示，陳凱凌涉犯貪污治罪條例罪嫌重大，今日搜索查扣現金20萬元、裝在牛皮紙袋的10萬元以及某工程公司名片1張，全案只有陳凱凌1名被告，另外2名相關人列為證人，目前仍在偵訊釐清案情。南檢指出，今年3月間，檢調接獲檢舉台南市政府經發局長陳凱凌涉嫌貪污的情資，地檢署立即分案，由檢肅黑金專組檢察官指揮法務部調查局台南市調查處偵辦，經過多月來的蒐證及詢問相關證人，認陳凱凌涉犯貪污治罪條例利用職務上機會詐取財物罪及財產來源不明等罪嫌，向台南地院聲請搜索票獲准。▲檢調人員前往陳凱凌住處、辦公室等6處搜索，查扣30萬現金及工程公司名片。（圖／翻攝畫面）檢察官今日上午指揮南市調查處搜索陳凱凌住處、局長室等6個處所，在其住處查扣現金20萬元、牛皮紙袋裝有10萬元現金及某工程公司名片1張等證物，並帶回陳凱凌及2名相關證人進行偵訊，以釐清案情。台南市長黃偉哲今日表示小內閣將調整，副市長戴謙、環保局長謝世傑、社會局長陳榮枝、衛生局長許以霖及研考會主委戴偉峻等5人將離開市府團隊，原本預計同時公布新任人選，卻延期到明日上午，讓外界猜測黃偉哲埋下伏筆，可能不只5名首長離職，隨後留任的經發局長陳凱凌就爆出涉貪遭檢調傳喚搜索，對此，黃偉哲只表示不清楚此事，今日下午也臨時取消公開行程。
立院初審平均地權條例 炒房最高罰5000萬,1,立法院內政委員會今（21）日初審通過平均地權條例部分條文修正草案，明定若炒房明顯影響市場秩序或壟斷轉售牟利，最高可處新台幣5000萬元罰鍰，限期未改善者，可連續處罰；草案也建立檢舉獎金制度。▲炒房明顯影響市場秩序或壟斷轉售牟利，最高可處新台幣5000萬元罰鍰。（示意圖／中央社資料照）立法院內政委員會今天邀內政部代理部長花敬群列席，審查平均地權條例部分條文修正草案，除行政院版外，另有台灣民眾黨團、時代力量黨團及朝野立委等，共9版本草案。上午詢答結束後，下午進入逐條審查、協商；內政部也參照立委詢答時的建議，當場提出修正動議。為重罰炒作行為，朝野立委達共識，初審通過條文明定，若散播不實資訊影響交易價格、透過通謀虛偽交易營造熱銷假象、利用違規銷售明顯影響市場交易秩序或壟斷轉售牟利，可按交易戶數，處新台幣100萬元以上5000萬元以下罰鍰，經限期改正但未改正者，可連續處罰。初審通過條文中，也新增檢舉制度，民眾可檢具證據，檢舉不動產銷售買賣或申報實價登錄違規行為，如經縣市政府查證屬實，將由實收罰鍰中，提充一定比率金額作為獎金。內政委員會召委、民進黨立委王美惠最後裁示，本案提報院會討論前，不須經朝野協商。
大巨蛋一年內啟用？內政部曝需這要件,1,記者盧素梅／台北報導大巨蛋遲遲未完工啟用，台北市長當選人蔣萬安今（21）日表示，期待一年內在大巨蛋跟市民朋友一同欣賞棒球賽事。對此，內政部代理部長花敬群表示，大巨蛋能否啟用，要看實際燃煙測試結果是否符合標準。▲台北市長當選人蔣萬安今（21）日表示，期待一年內在大巨蛋跟市民朋友一同欣賞棒球賽事。（資料照）蔣萬安25日即將上任，為了讓市政無縫接軌，昨天下午親自聽取大巨蛋簡報。他今天在回應大巨蛋進度時表示，大巨蛋的確是一大挑戰，需要中央地方合作，接下來全力以赴及溝通協調，兌現對市民承諾，期待一年內在大巨蛋跟市民朋友一同欣賞棒球賽事。立法院內政委員會今日審查《平均地權條例》修正草案，國民黨立委李德維在質詢時問說，蔣萬安喊出大巨蛋1年內有機會啟用，目前大巨蛋還有那些缺失？花敬群表示，台北市政府要針對大巨蛋實際燃煙測試，看燒出來的結果是否符合標準，如果符合標準，消防檢查就通過，若不符合標準，則必須要重新調整。至於柯文哲一再質疑內政部「卡蛋」，花敬群表示，內政部一切禁得起考驗，沒有任何惡意，反倒是過去台北市政府都發局可能對市長交辦事情有所猶豫，因而必須把鍋丟給中央，導致市長誤解，以為是內政部在「卡」，其實是於法不符。花敬群並表示，內政部一切按照規定辦理，包括內政部參事張溫德將任台北市政府副秘書長、國家住宅及都市更新中心董事王玉芬將擔任台北市都發局長，可以問他們這段時間內政部對處理大巨蛋的態度。
花敬群稱正派經營 柯文哲秒回這句酸爆,1,記者許皓婷／台北報導▲花敬群駁「內政部卡蛋」！柯文哲：哈哈哈大笑三聲。大巨蛋因內政部審查作業卡關，讓台北市長柯文哲多次槓上內政部「卡蛋」，內政代理部長花敬群表示，內政部一直是正派經營，「我們經的起考驗」，沒有任何惡意，反而是台北市政府都發局，對於市長交辦事情有猶豫，才會把鍋丟給中央。對此，柯文哲今（21）日被問及此事，再度開砲反諷，「你說柯文哲聽了以後，哈哈哈大笑三聲。」柯文哲今下午主持北市府交通會報，原訂不安排聯訪，但在場媒體問及，花敬群稱「內政部正派經營」一事，他受訪時則反酸，「你說柯文哲聽了以後，哈哈哈大笑三聲。」而民進黨立委王美惠今在立法院質詢花敬群時，談到社會住宅議題，提到總統蔡英文當初說要蓋多少，現在還蓋不到一半，根本就是「講高興的」，花敬群則稱「超過了」；對此，柯文哲受訪時則說，「什麼一半？她有一半就很厲害了。」
違停風波走紅！徐巧芯老公入盧秀燕小內閣,1,記者陳怡潔／台北報導▲徐巧芯老公劉彥澧進入盧秀燕小內閣任研考會主委。台中市現任市長盧秀燕連任成功，今（21）日公布小內閣人事，28個職位換了13人，新任研究發展考核委員會主任委員為台北市議員徐巧芯老公劉彥澧，35歲是最年輕的一級主管。而徐巧芯今年5月爆出違停風波，當時男駕駛就是老公劉彥澧。新任研考員會主委劉彥澧為東吳大學企管系碩士，淡江大學國際事務與戰略研究所博士班，曾任網路溫度計總編輯、大數據股份有限公司分析總監等，專長大數據分析與政策研究。原研考會主委吳皇昇因家庭因素請辭。徐巧芯今年5月爆出違停風波，原本外傳是「男助理」先和員警交涉，徐巧芯後來否認是助理，在記者會中解答，其實就是先生劉彥澧，「我走出來的時候，看到他（員警）正在看我先生的身分證，上面配偶欄有我的名字，所以我就覺得大概知道我是誰，所以我出去時就習慣性自我介紹」，她認為員警知悉她的身份，沒有自我介紹「好像怪怪的」。
郭台銘為BNT槓政府影響選情？吳怡農解答,1,記者高逸帆／台北報導▲吳怡農說，現在不是衛福部長在選舉鴻海集團創辦人郭台銘因母親無法打到BNT次世代疫苗槓上政府，衛福部長薛瑞元則酸，聽起來像是BNT的推銷員，郭後續又說，希望執政者「體民所苦，廣納建言」。對於郭台銘與政府相關爭議是否憂心影響選情？民進黨台北市立委第三選區補選候選人吳怡農今（21）日表示，現在是他在選舉，而不是衛福部長在選舉。郭台銘稍早在臉書發文表示，「遺憾：廟堂之上，朽木為官；殿陛之間，禽獸食祿。建議：望執政者體民所苦，廣納建言！」吳怡農今下午赴中山區新喜里地方拜會，對於媒體詢問，是否會擔心郭台銘、BNT事件影響選情？吳說，現在不是衛福部長在選舉、不是前新竹市長林智堅在選舉，也不是總統蔡英文在選舉，而是他在選在中山、北松山選舉。吳怡農說，他非常有信心看到他在這短短幾個禮拜堅守承諾，針對問政主軸，如國家安全、國家競爭力提出具體主張，希望大家鼓勵堅持正向、乾淨選舉。媒體追問是否在切割？吳怡農則說，對手這段時間不斷貼標籤、抹黑，往他身上製造仇恨。不過，他知道只有一步一腳印向選民當面溝通說明，才有機會爭取支持，針對九合一選舉挫敗，大家都在檢討，民進黨也知道要重新贏得社會信任。
點名民進黨內3戰犯？蔡啟芳打臉兒子,1,記者盧素梅／台北報導民進黨九合一選舉敗選，黨內檢討不斷，民進黨立委蔡易餘昨晚透露，父親、前民進黨立委蔡啟芳曾點名3大戰犯，包含立院民進黨團總召柯建銘、前新竹市長林智堅，第三人是自己。對此，蔡啟芳今（21）日出面受訪駁斥，他沒有說３個戰犯，「兒子在那邊鬼扯。」▲民進黨立委蔡易餘幫父點名柯建銘為「頭號戰犯」，蔡啟芳駁：「鬼扯」。蔡啟芳日前開炮，要蔡英文總統當太上皇，每天遊山玩水即可，甚至痛批黨內檢討沒人敢講真話。蔡易餘昨晚分析其父親論點，並點名柯建銘、林智堅及他自己是三大戰犯。蔡啟芳今天出面駁斥，「我哪有說三個戰犯，那是兒子說的，鬼扯！我從來沒有講到柯建銘，柯建銘也不是什麼戰犯。」他強調，他是針對事情、檢討的要點，重申選舉沒師傅，為什麼有韓流，韓流就是韓國瑜有辦法在台上帶動台下選民，「韓國瑜能在台上說瘋話、唱歌、歡樂，才能帶動他當選。」蔡啟芳並表示，他當兩屆國大代表跟兩屆立委，這方面有成功有失敗，失敗在五個小朋友，就是輸在買票，感受最深。他認為，民進黨這次大敗是什麼？第一，沒有辦法激起選民熱情，再來是民進黨熱情沒有被百姓感受到，加上選舉拿去買票，難怪會輸。蔡啟芳表示，大家怎麼把壞印象反轉，國家大事給蔡總統處理，像是外交國防，其他內政由副總統賴清德處理，而他也要擔任主席了。「我是想這樣講，不是想讓人家炒作，什麼逼宮！」他講到這裡還氣到罵髒話。媒體問說，回去要罵蔡易餘嗎？蔡啟芳表示，「那是個人講法，我如果多講什麼又被寫。」至於兒子被派系鬥爭？蔡啟芳表示，「沒有什麼鬥爭啦，我們是針對事不是人，對事不對人。」
